Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","MDG","Madagascar","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","10.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MDG","Madagascar","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","13.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MWI","Malawi","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","10.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MWI","Malawi","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","10.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MWI","Malawi","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","5.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MYS","Malaysia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","77.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MYS","Malaysia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","85.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MYS","Malaysia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","82.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MDV","Maldives","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MDV","Maldives","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MDV","Maldives","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MLI","Mali","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","10.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MLI","Mali","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MLI","Mali","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","9.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MLT","Malta","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","98.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MLT","Malta","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","93.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MLT","Malta","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","87.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MHL","Marshall Islands","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MHL","Marshall Islands","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MHL","Marshall Islands","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MRT","Mauritania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","62.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MRT","Mauritania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","60.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MRT","Mauritania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","60.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MUS","Mauritius","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","95.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MUS","Mauritius","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","93.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MUS","Mauritius","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","94.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MEX","Mexico","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","35.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MEX","Mexico","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","35.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MEX","Mexico","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","35.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FSM","Micronesia (Federated States of)","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FSM","Micronesia (Federated States of)","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","FSM","Micronesia (Federated States of)","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MNG","Mongolia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","64.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MNG","Mongolia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","66","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MNG","Mongolia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","64","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MNE","Montenegro","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MNE","Montenegro","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MNE","Montenegro","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MAR","Morocco","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","44.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MAR","Morocco","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","39.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MAR","Morocco","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","39","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MOZ","Mozambique","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","32.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MOZ","Mozambique","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","35.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MOZ","Mozambique","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","38.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MMR","Myanmar","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-5.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MMR","Myanmar","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-4.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MMR","Myanmar","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NAM","Namibia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","47.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NAM","Namibia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","46.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NAM","Namibia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","54.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NRU","Nauru","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NRU","Nauru","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NRU","Nauru","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NPL","Nepal","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","0.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NPL","Nepal","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NPL","Nepal","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","1.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NLD","Netherlands","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","82.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NLD","Netherlands","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","84.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NLD","Netherlands","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","80","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NCL","New Caledonia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","89.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NCL","New Caledonia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","90.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NCL","New Caledonia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","89.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NZL","New Zealand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","33.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NZL","New Zealand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","34.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NZL","New Zealand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","35.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NIC","Nicaragua","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","25.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NIC","Nicaragua","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","25.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NIC","Nicaragua","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","26.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NER","Niger","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","9.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NER","Niger","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","9.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NER","Niger","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","9.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NGA","Nigeria","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","16","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NGA","Nigeria","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","15.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NGA","Nigeria","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","16.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NIU","Niue","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NIU","Niue","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NIU","Niue","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MKD","North Macedonia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","27.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MKD","North Macedonia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","29.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MKD","North Macedonia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","25.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NOR","Norway","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","31.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NOR","Norway","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","31.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","NOR","Norway","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","28","F","FAO estimate",""
"FS","Suite of Food Security Indicators","OMN","Oman","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","90.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","OMN","Oman","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","93.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","OMN","Oman","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","86","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PAK","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-12.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PAK","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-10.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PAK","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-9.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PLW","Palau","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PLW","Palau","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PLW","Palau","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PSE","Palestine","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PSE","Palestine","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PSE","Palestine","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PAN","Panama","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","61.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PAN","Panama","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","61.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PAN","Panama","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","63.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PNG","Papua New Guinea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PNG","Papua New Guinea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PNG","Papua New Guinea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PRY","Paraguay","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-46.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PRY","Paraguay","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-52.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PRY","Paraguay","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-89.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PER","Peru","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","44.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PER","Peru","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","45.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PER","Peru","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","46.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PHL","Philippines","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","24.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PHL","Philippines","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","22.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PHL","Philippines","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","21.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","POL","Poland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","2.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","POL","Poland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","1.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","POL","Poland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","0.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PRT","Portugal","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","70.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PRT","Portugal","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","70.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PRT","Portugal","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","75.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PRI","Puerto Rico","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PRI","Puerto Rico","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","PRI","Puerto Rico","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","QAT","Qatar","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","QAT","Qatar","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","QAT","Qatar","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KOR","Republic of Korea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","74.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KOR","Republic of Korea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","75.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KOR","Republic of Korea","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","75.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MDA","Republic of Moldova","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-6.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MDA","Republic of Moldova","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-5.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","MDA","Republic of Moldova","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-2.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ROU","Romania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","4.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ROU","Romania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","5.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ROU","Romania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","5.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","RUS","Russian Federation","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-10.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","RUS","Russian Federation","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-11.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","RUS","Russian Federation","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-10.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","RWA","Rwanda","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","17.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","RWA","Rwanda","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","19.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","RWA","Rwanda","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","18.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KNA","Saint Kitts and Nevis","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KNA","Saint Kitts and Nevis","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","KNA","Saint Kitts and Nevis","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LCA","Saint Lucia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LCA","Saint Lucia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LCA","Saint Lucia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VCT","Saint Vincent and the Grenadines","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VCT","Saint Vincent and the Grenadines","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VCT","Saint Vincent and the Grenadines","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","96.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","WSM","Samoa","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","WSM","Samoa","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","WSM","Samoa","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","STP","Sao Tome and Principe","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","STP","Sao Tome and Principe","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","STP","Sao Tome and Principe","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SAU","Saudi Arabia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","70.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SAU","Saudi Arabia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","69.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SAU","Saudi Arabia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","72.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SEN","Senegal","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","58","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SEN","Senegal","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","58","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SEN","Senegal","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","58.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SRB","Serbia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SRB","Serbia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SRB","Serbia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SYC","Seychelles","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SYC","Seychelles","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SYC","Seychelles","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SLE","Sierra Leone","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","38.3","F","FAO estimate",""
