Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","MEX","Mexico","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.06","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MEX","Mexico","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.12","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MEX","Mexico","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.21","X","International reliable sources",""
"FS","Suite of Food Security Indicators","FSM","Micronesia (Federated States of)","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","FSM","Micronesia (Federated States of)","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.63","X","International reliable sources",""
"FS","Suite of Food Security Indicators","FSM","Micronesia (Federated States of)","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MNG","Mongolia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","1.17","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MNG","Mongolia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.96","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MNG","Mongolia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.77","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MNE","Montenegro","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MNE","Montenegro","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MNE","Montenegro","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MAR","Morocco","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.26","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MAR","Morocco","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.41","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MAR","Morocco","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.31","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MOZ","Mozambique","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.19","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MOZ","Mozambique","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.25","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MOZ","Mozambique","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MMR","Myanmar","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.41","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MMR","Myanmar","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.15","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MMR","Myanmar","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NAM","Namibia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.15","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NAM","Namibia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.48","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NAM","Namibia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.66","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NRU","Nauru","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NRU","Nauru","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.17","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NRU","Nauru","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NPL","Nepal","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.72","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NPL","Nepal","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.89","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NPL","Nepal","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-2.15","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NLD","Netherlands","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","1.31","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NLD","Netherlands","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.16","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NLD","Netherlands","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.02","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NCL","New Caledonia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NCL","New Caledonia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NCL","New Caledonia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NZL","New Zealand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","1.32","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NZL","New Zealand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.19","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NZL","New Zealand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NIC","Nicaragua","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.09","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NIC","Nicaragua","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.37","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NIC","Nicaragua","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.34","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NER","Niger","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NER","Niger","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.04","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NER","Niger","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.51","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NGA","Nigeria","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.63","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NGA","Nigeria","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.63","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NGA","Nigeria","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.75","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NIU","Niue","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NIU","Niue","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NIU","Niue","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MKD","North Macedonia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.04","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MKD","North Macedonia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MKD","North Macedonia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.85","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NOR","Norway","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","1.61","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NOR","Norway","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.21","X","International reliable sources",""
"FS","Suite of Food Security Indicators","NOR","Norway","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","OMN","Oman","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.93","X","International reliable sources",""
"FS","Suite of Food Security Indicators","OMN","Oman","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.06","X","International reliable sources",""
"FS","Suite of Food Security Indicators","OMN","Oman","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.12","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PAK","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.64","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PAK","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.55","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PAK","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.58","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PLW","Palau","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PLW","Palau","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.17","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PLW","Palau","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PSE","Palestine","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.65","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PSE","Palestine","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PSE","Palestine","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PAN","Panama","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.34","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PAN","Panama","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.07","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PAN","Panama","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.08","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PNG","Papua New Guinea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.55","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PNG","Papua New Guinea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.56","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PNG","Papua New Guinea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.55","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PRY","Paraguay","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.22","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PRY","Paraguay","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.75","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PRY","Paraguay","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.57","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PER","Peru","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.97","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PER","Peru","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.16","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PER","Peru","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.03","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PHL","Philippines","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.86","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PHL","Philippines","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.56","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PHL","Philippines","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.71","X","International reliable sources",""
"FS","Suite of Food Security Indicators","POL","Poland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.74","X","International reliable sources",""
"FS","Suite of Food Security Indicators","POL","Poland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.58","X","International reliable sources",""
"FS","Suite of Food Security Indicators","POL","Poland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.15","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PRT","Portugal","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","1.44","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PRT","Portugal","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.29","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PRT","Portugal","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.97","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PRI","Puerto Rico","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PRI","Puerto Rico","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.31","X","International reliable sources",""
"FS","Suite of Food Security Indicators","PRI","Puerto Rico","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.56","X","International reliable sources",""
"FS","Suite of Food Security Indicators","QAT","Qatar","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.83","X","International reliable sources",""
"FS","Suite of Food Security Indicators","QAT","Qatar","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.19","X","International reliable sources",""
"FS","Suite of Food Security Indicators","QAT","Qatar","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.12","X","International reliable sources",""
"FS","Suite of Food Security Indicators","KOR","Republic of Korea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.24","X","International reliable sources",""
"FS","Suite of Food Security Indicators","KOR","Republic of Korea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.25","X","International reliable sources",""
"FS","Suite of Food Security Indicators","KOR","Republic of Korea","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.43","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MDA","Republic of Moldova","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.16","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MDA","Republic of Moldova","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","MDA","Republic of Moldova","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.22","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ROU","Romania","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.46","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ROU","Romania","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.32","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ROU","Romania","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.06","X","International reliable sources",""
"FS","Suite of Food Security Indicators","RUS","Russian Federation","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.72","X","International reliable sources",""
"FS","Suite of Food Security Indicators","RUS","Russian Federation","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.19","X","International reliable sources",""
"FS","Suite of Food Security Indicators","RUS","Russian Federation","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.51","X","International reliable sources",""
"FS","Suite of Food Security Indicators","RWA","Rwanda","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.65","X","International reliable sources",""
"FS","Suite of Food Security Indicators","RWA","Rwanda","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.11","X","International reliable sources",""
"FS","Suite of Food Security Indicators","RWA","Rwanda","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.19","X","International reliable sources",""
"FS","Suite of Food Security Indicators","KNA","Saint Kitts and Nevis","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","KNA","Saint Kitts and Nevis","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.17","X","International reliable sources",""
"FS","Suite of Food Security Indicators","KNA","Saint Kitts and Nevis","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.36","X","International reliable sources",""
"FS","Suite of Food Security Indicators","LCA","Saint Lucia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.36","X","International reliable sources",""
"FS","Suite of Food Security Indicators","LCA","Saint Lucia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.17","X","International reliable sources",""
"FS","Suite of Food Security Indicators","LCA","Saint Lucia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.22","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VCT","Saint Vincent and the Grenadines","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.36","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VCT","Saint Vincent and the Grenadines","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.76","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VCT","Saint Vincent and the Grenadines","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.03","X","International reliable sources",""
"FS","Suite of Food Security Indicators","WSM","Samoa","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","1.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","WSM","Samoa","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.27","X","International reliable sources",""
"FS","Suite of Food Security Indicators","WSM","Samoa","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.16","X","International reliable sources",""
"FS","Suite of Food Security Indicators","STP","Sao Tome and Principe","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.55","X","International reliable sources",""
"FS","Suite of Food Security Indicators","STP","Sao Tome and Principe","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.26","X","International reliable sources",""
"FS","Suite of Food Security Indicators","STP","Sao Tome and Principe","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.57","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SAU","Saudi Arabia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SAU","Saudi Arabia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.14","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SAU","Saudi Arabia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.66","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SEN","Senegal","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.27","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SEN","Senegal","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.25","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SEN","Senegal","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.03","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SRB","Serbia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.51","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SRB","Serbia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.58","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SRB","Serbia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.51","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SYC","Seychelles","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SYC","Seychelles","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.65","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SYC","Seychelles","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.66","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SLE","Sierra Leone","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.69","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SLE","Sierra Leone","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.08","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SLE","Sierra Leone","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.51","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SGP","Singapore","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","1.26","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SGP","Singapore","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.88","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SGP","Singapore","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.09","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SVK","Slovakia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.94","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SVK","Slovakia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.95","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SVK","Slovakia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.59","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SVN","Slovenia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","1.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SVN","Slovenia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.19","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SVN","Slovenia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.08","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SLB","Solomon Islands","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.44","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SLB","Solomon Islands","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.36","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SLB","Solomon Islands","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.02","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SOM","Somalia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-2.38","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SOM","Somalia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-2.58","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SOM","Somalia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-2.88","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ZAF","South Africa","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.25","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ZAF","South Africa","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.31","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ZAF","South Africa","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SSD","South Sudan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SSD","South Sudan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SSD","South Sudan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ESP","Spain","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.44","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ESP","Spain","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.04","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ESP","Spain","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.09","X","International reliable sources",""
"FS","Suite of Food Security Indicators","LKA","Sri Lanka","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.78","X","International reliable sources",""
"FS","Suite of Food Security Indicators","LKA","Sri Lanka","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.83","X","International reliable sources",""
"FS","Suite of Food Security Indicators","LKA","Sri Lanka","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.01","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SDN","Sudan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.84","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SDN","Sudan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.98","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SDN","Sudan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.55","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SUR","Suriname","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.49","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SUR","Suriname","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.48","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SUR","Suriname","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SWE","Sweden","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","1.48","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SWE","Sweden","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.34","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SWE","Sweden","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.36","X","International reliable sources",""
